State,Gender,Race,Year,Population
Wyoming,Female,More than one race,2013.0,5417.0
Mississippi,Female,More than one race,2013.0,17267.0
North Carolina,Male,American Indian or Alaska Native,2013.0,76204.0
California,Male,Black or African American,2013.0,1238398.0
Hawaii,Female,White,2013.0,167359.0
North Carolina,Female,More than one race,2013.0,101576.0
Idaho,Male,White,2013.0,756605.0
Mississippi,Male,American Indian or Alaska Native,2013.0,8714.0
Arkansas,Female,Black or African American,2013.0,241760.0
West Virginia,Male,American Indian or Alaska Native,2013.0,2293.0
California,Female,Asian,2013.0,2840934.0
Mississippi,Male,Asian,2013.0,13799.0
North Carolina,Female,White,2013.0,3576043.0
District of Columbia,Female,Native Hawaiian or Other Pacific Islander,2013.0,414.0
Colorado,Female,White,2013.0,2308755.0
Mississippi,Male,Black or African American,2013.0,527445.0
North Carolina,Female,Native Hawaiian or Other Pacific Islander,2013.0,5523.0
North Carolina,Female,Black or African American,2013.0,1155775.0
New Hampshire,Male,Native Hawaiian or Other Pacific Islander,2013.0,268.0
Nebraska,Female,Native Hawaiian or Other Pacific Islander,2013.0,998.0
Mississippi,Male,Native Hawaiian or Other Pacific Islander,2013.0,948.0
North Carolina,Male,Black or African American,2013.0,1020129.0
Minnesota,Male,White,2013.0,2313449.0
New Hampshire,Male,Black or African American,2013.0,10445.0
Nebraska,Female,White,2013.0,841170.0
Colorado,Male,American Indian or Alaska Native,2013.0,42045.0
North Dakota,Female,Black or African American,2013.0,5378.0
Minnesota,Male,More than one race,2013.0,60697.0
North Dakota,Female,Asian,2013.0,4490.0
Wisconsin,Male,White,2013.0,2509952.0
Idaho,Male,More than one race,2013.0,17665.0
Nebraska,Female,More than one race,2013.0,18248.0
Mississippi,Female,American Indian or Alaska Native,2013.0,8688.0
Arkansas,Female,American Indian or Alaska Native,2013.0,13741.0
North Dakota,Female,American Indian or Alaska Native,2013.0,20197.0
Idaho,Female,White,2013.0,754060.0
New Hampshire,Male,Asian,2013.0,16178.0
Mississippi,Female,Asian,2013.0,15509.0
West Virginia,Female,American Indian or Alaska Native,2013.0,1997.0
North Carolina,Male,More than one race,2013.0,96507.0
Hawaii,Female,Native Hawaiian or Other Pacific Islander,2013.0,70750.0
Wisconsin,Male,Black or African American,2013.0,184761.0
Mississippi,Female,Black or African American,2013.0,591456.0
North Carolina,Male,White,2013.0,3472197.0
Washington,Male,Asian,2013.0,257025.0
Colorado,Female,More than one race,2013.0,74608.0
North Carolina,Male,Native Hawaiian or Other Pacific Islander,2013.0,5951.0
Mississippi,Female,Native Hawaiian or Other Pacific Islander,2013.0,755.0
Arkansas,Female,Asian,2013.0,22719.0
Minnesota,Male,Asian,2013.0,119441.0
Arizona,Female,Black or African American,2013.0,146991.0
Kansas,Male,Black or African American,2013.0,91508.0
Vermont,Female,White,2013.0,301978.0
Kansas,Female,White,2013.0,1268190.0
Wyoming,Female,Black or African American,2013.0,3601.0
South Dakota,Male,Black or African American,2013.0,8831.0
Iowa,Female,White,2013.0,1442032.0
Florida,Male,Native Hawaiian or Other Pacific Islander,2013.0,10570.0
Vermont,Female,Native Hawaiian or Other Pacific Islander,2013.0,91.0
Florida,Female,White,2013.0,7759781.0
Alabama,Male,White,2013.0,1658515.0
Utah,Female,Asian,2013.0,35055.0
Louisiana,Female,Asian,2013.0,39515.0
Wisconsin,Female,More than one race,2013.0,49823.0
Tennessee,Male,Native Hawaiian or Other Pacific Islander,2013.0,3123.0
Kentucky,Female,White,2013.0,1977798.0
Iowa,Female,More than one race,2013.0,25406.0
Vermont,Female,Black or African American,2013.0,3230.0
Alabama,Female,Native Hawaiian or Other Pacific Islander,2013.0,2207.0
Kansas,Female,Native Hawaiian or Other Pacific Islander,2013.0,1366.0
Indiana,Female,Native Hawaiian or Other Pacific Islander,2013.0,1939.0
South Dakota,Male,Native Hawaiian or Other Pacific Islander,2013.0,327.0
Delaware,Female,More than one race,2013.0,11721.0
Wisconsin,Female,White,2013.0,2537067.0
Alabama,Male,American Indian or Alaska Native,2013.0,16618.0
Alaska,Female,Asian,2013.0,22907.0
Louisiana,Female,American Indian or Alaska Native,2013.0,17286.0
Connecticut,Male,More than one race,2013.0,37623.0
Illinois,Male,More than one race,2013.0,113956.0
Louisiana,Female,Black or African American,2013.0,788062.0
Kentucky,Female,Native Hawaiian or Other Pacific Islander,2013.0,1568.0
Iowa,Female,Asian,2013.0,33873.0
South Dakota,Female,More than one race,2013.0,8887.0
Alabama,Male,Asian,2013.0,29551.0
Vermont,Male,Asian,2013.0,4071.0
Alabama,Female,Black or African American,2013.0,684992.0
Texas,Male,White,2013.0,10607939.0
Vermont,Male,American Indian or Alaska Native,2013.0,1189.0
Indiana,Female,Asian,2013.0,65351.0
Kentucky,Female,Black or African American,2013.0,180161.0
Delaware,Male,Black or African American,2013.0,96605.0
Alaska,Female,Black or African American,2013.0,11841.0
South Dakota,Male,American Indian or Alaska Native,2013.0,37713.0
Florida,Male,More than one race,2013.0,185023.0
Kansas,Female,More than one race,2013.0,39755.0
Florida,Male,Asian,2013.0,241787.0
Louisiana,Female,Native Hawaiian or Other Pacific Islander,2013.0,1319.0
Wyoming,Female,American Indian or Alaska Native,2013.0,7614.0
Texas,Male,More than one race,2013.0,232284.0
Virginia,Female,More than one race,2013.0,113247.0
Delaware,Female,Black or African American,2013.0,108490.0
South Dakota,Male,Asian,2013.0,4943.0
Utah,Female,American Indian or Alaska Native,2013.0,21716.0
Indiana,Female,More than one race,2013.0,61020.0
Vermont,Female,More than one race,2013.0,5622.0
Iowa,Female,Native Hawaiian or Other Pacific Islander,2013.0,1360.0
Tennessee,Male,White,2013.0,2520880.0
Iowa,Female,Black or African American,2013.0,48102.0
Vermont,Female,Asian,2013.0,5175.0
South Dakota,Male,White,2013.0,363114.0
Iowa,Male,American Indian or Alaska Native,2013.0,7657.0
Utah,Female,White,2013.0,1321318.0
Kentucky,Male,Native Hawaiian or Other Pacific Islander,2013.0,1850.0
Utah,Male,Native Hawaiian or Other Pacific Islander,2013.0,14733.0
Iowa,Male,Native Hawaiian or Other Pacific Islander,2013.0,1540.0
Alaska,Female,American Indian or Alaska Native,2013.0,54464.0
Tennessee,Female,Black or African American,2013.0,583137.0
Kentucky,Male,American Indian or Alaska Native,2013.0,6585.0
Florida,Female,More than one race,2013.0,193444.0
Utah,Male,Black or African American,2013.0,21024.0
Delaware,Male,American Indian or Alaska Native,2013.0,2994.0
Tennessee,Female,More than one race,2013.0,56121.0
Florida,Male,White,2013.0,7493122.0
Florida,Female,Asian,2013.0,281269.0
Iowa,Male,White,2013.0,1411925.0
Utah,Female,More than one race,2013.0,32547.0
Kentucky,Male,Black or African American,2013.0,178098.0
Wyoming,Male,More than one race,2013.0,5517.0
Virginia,Male,American Indian or Alaska Native,2013.0,22575.0
Tennessee,Female,Native Hawaiian or Other Pacific Islander,2013.0,2746.0
Wyoming,Female,Native Hawaiian or Other Pacific Islander,2013.0,250.0
Utah,Male,Asian,2013.0,31107.0
Alabama,Female,More than one race,2013.0,37034.0
Utah,Male,American Indian or Alaska Native,2013.0,22037.0
Indiana,Female,American Indian or Alaska Native,2013.0,12352.0
Tennessee,Female,White,2013.0,2615669.0
Iowa,Male,More than one race,2013.0,25512.0
Kansas,Female,American Indian or Alaska Native,2013.0,16775.0
Delaware,Female,White,2013.0,335789.0
Delaware,Female,Asian,2013.0,17251.0
Alabama,Male,More than one race,2013.0,35696.0
Tennessee,Male,Black or African American,2013.0,522972.0
South Dakota,Male,More than one race,2013.0,8823.0
Utah,Female,Black or African American,2013.0,16338.0
Kentucky,Male,More than one race,2013.0,37351.0
Vermont,Female,American Indian or Alaska Native,2013.0,1125.0
Delaware,Male,Asian,2013.0,16334.0
Kansas,Female,Black or African American,2013.0,86896.0
Delaware,Female,American Indian or Alaska Native,2013.0,2942.0
Wisconsin,Female,Black or African American,2013.0,191680.0
Iowa,Male,Asian,2013.0,34153.0
Tennessee,Male,Asian,2013.0,50685.0
Utah,Male,More than one race,2013.0,33429.0
Virginia,Male,Native Hawaiian or Other Pacific Islander,2013.0,4565.0
Kentucky,Female,More than one race,2013.0,38186.0
Florida,Male,American Indian or Alaska Native,2013.0,49719.0
Utah,Female,Native Hawaiian or Other Pacific Islander,2013.0,13557.0
Utah,Male,White,2013.0,1334779.0
Kentucky,Male,White,2013.0,1918062.0
Indiana,Female,White,2013.0,2869230.0
Tennessee,Male,American Indian or Alaska Native,2013.0,14943.0
Iowa,Male,Black or African American,2013.0,54098.0
Florida,Female,American Indian or Alaska Native,2013.0,44882.0
Kansas,Male,White,2013.0,1251912.0
Kansas,Female,Asian,2013.0,40896.0
Tennessee,Female,Asian,2013.0,56843.0
Alabama,Female,White,2013.0,1713688.0
Tennessee,Female,American Indian or Alaska Native,2013.0,13174.0
Louisiana,Female,White,2013.0,1480426.0
Kentucky,Male,Asian,2013.0,27938.0
Delaware,Male,White,2013.0,320077.0
Connecticut,Male,White,2013.0,1434416.0
Vermont,Male,More than one race,2013.0,5344.0
Virginia,Female,Native Hawaiian or Other Pacific Islander,2013.0,4306.0
Texas,Female,Asian,2013.0,594448.0
Virginia,Female,Asian,2013.0,264713.0
Kansas,Male,Asian,2013.0,37992.0
Indiana,Male,More than one race,2013.0,59182.0
Kansas,Male,Native Hawaiian or Other Pacific Islander,2013.0,1589.0
Kansas,Male,American Indian or Alaska Native,2013.0,17224.0
Alabama,Male,Native Hawaiian or Other Pacific Islander,2013.0,2694.0
Delaware,Male,More than one race,2013.0,10612.0
Vermont,Male,White,2013.0,294185.0
Texas,Female,American Indian or Alaska Native,2013.0,128972.0
Wyoming,Male,White,2013.0,276164.0
Alaska,Female,Native Hawaiian or Other Pacific Islander,2013.0,4494.0
Georgia,Female,American Indian or Alaska Native,2013.0,23412.0
Wisconsin,Female,Native Hawaiian or Other Pacific Islander,2013.0,1283.0
South Dakota,Female,Asian,2013.0,5176.0
Texas,Female,More than one race,2013.0,236893.0
South Dakota,Female,Black or African American,2013.0,5828.0
Kentucky,Female,American Indian or Alaska Native,2013.0,6026.0
Indiana,Female,Black or African American,2013.0,323612.0
Kansas,Male,More than one race,2013.0,39109.0
Illinois,Male,White,2013.0,4957621.0
Indiana,Male,Black or African American,2013.0,300164.0
Texas,Male,Asian,2013.0,564390.0
South Dakota,Female,American Indian or Alaska Native,2013.0,38640.0
Delaware,Male,Native Hawaiian or Other Pacific Islander,2013.0,396.0
Alabama,Female,American Indian or Alaska Native,2013.0,16278.0
District of Columbia,Male,More than one race,2013.0,7458.0
Florida,Male,Black or African American,2013.0,1576913.0
Virginia,Female,American Indian or Alaska Native,2013.0,20537.0
Indiana,Male,American Indian or Alaska Native,2013.0,13191.0
Texas,Male,Black or African American,2013.0,1584229.0
South Carolina,Male,More than one race,2013.0,38323.0
Louisiana,Male,American Indian or Alaska Native,2013.0,17641.0
Louisiana,Male,Black or African American,2013.0,714436.0
Wisconsin,Female,Asian,2013.0,76511.0
Alabama,Female,Asian,2013.0,33460.0
Iowa,Female,American Indian or Alaska Native,2013.0,7339.0
Texas,Male,Native Hawaiian or Other Pacific Islander,2013.0,17573.0
District of Columbia,Female,American Indian or Alaska Native,2013.0,1849.0
Virginia,Male,White,2013.0,2905931.0
Texas,Female,White,2013.0,10669463.0
Alabama,Male,Black or African American,2013.0,599348.0
South Dakota,Female,White,2013.0,359769.0
Louisiana,Male,Native Hawaiian or Other Pacific Islander,2013.0,1495.0
Delaware,Female,Native Hawaiian or Other Pacific Islander,2013.0,365.0
Virginia,Male,Asian,2013.0,236993.0
Virginia,Female,White,2013.0,2947327.0
Florida,Female,Black or African American,2013.0,1699001.0
Tennessee,Male,More than one race,2013.0,54047.0
South Carolina,Male,White,2013.0,1603943.0
Vermont,Male,Black or African American,2013.0,4101.0
Wisconsin,Male,American Indian or Alaska Native,2013.0,31900.0
Texas,Male,American Indian or Alaska Native,2013.0,136227.0
Indiana,Male,Native Hawaiian or Other Pacific Islander,2013.0,1963.0
Kentucky,Female,Asian,2013.0,31036.0
Indiana,Male,White,2013.0,2797626.0
Louisiana,Male,Asian,2013.0,38469.0
Texas,Female,Native Hawaiian or Other Pacific Islander,2013.0,17070.0
Virginia,Female,Black or African American,2013.0,845792.0
Florida,Female,Native Hawaiian or Other Pacific Islander,2013.0,10110.0
South Dakota,Female,Native Hawaiian or Other Pacific Islander,2013.0,265.0
Louisiana,Female,More than one race,2013.0,34829.0
Vermont,Male,Native Hawaiian or Other Pacific Islander,2013.0,99.0
Indiana,Male,Asian,2013.0,63083.0
Texas,Female,Black or African American,2013.0,1690778.0
Virginia,Male,Black or African American,2013.0,777546.0
Arizona,Male,White,2014.0,2798958.0
Arkansas,Female,Native Hawaiian or Other Pacific Islander,2014.0,4089.0
Mississippi,Male,Native Hawaiian or Other Pacific Islander,2014.0,958.0
Alabama,Male,Black or African American,2014.0,602105.0
North Carolina,Female,Native Hawaiian or Other Pacific Islander,2014.0,5583.0
North Dakota,Male,Native Hawaiian or Other Pacific Islander,2014.0,232.0
North Carolina,Female,Black or African American,2014.0,1169578.0
Wyoming,Female,More than one race,2014.0,5577.0
Wyoming,Male,Black or African American,2014.0,4643.0
Kansas,Male,Native Hawaiian or Other Pacific Islander,2014.0,1662.0
Minnesota,Female,More than one race,2014.0,63941.0
Wisconsin,Female,White,2014.0,2537088.0
Hawaii,Female,Asian,2014.0,286585.0
District of Columbia,Male,Asian,2014.0,11119.0
Kansas,Female,Asian,2014.0,42176.0
North Carolina,Female,Asian,2014.0,139677.0
Alabama,Male,Asian,2014.0,30368.0
Utah,Female,Native Hawaiian or Other Pacific Islander,2014.0,13919.0
New York,Male,Asian,2014.0,782774.0
Minnesota,Female,Black or African American,2014.0,158492.0
Arkansas,Female,White,2014.0,1197251.0
New York,Male,Black or African American,2014.0,1605289.0
Missouri,Female,Asian,2014.0,60215.0
Alabama,Female,More than one race,2014.0,38188.0
New York,Male,Native Hawaiian or Other Pacific Islander,2014.0,12752.0
Ohio,Female,American Indian or Alaska Native,2014.0,15354.0
Utah,Female,More than one race,2014.0,33716.0
Missouri,Female,American Indian or Alaska Native,2014.0,16111.0
Delaware,Female,Native Hawaiian or Other Pacific Islander,2014.0,376.0
Colorado,Male,Black or African American,2014.0,125783.0
Texas,Female,White,2014.0,10819070.0
Kansas,Female,American Indian or Alaska Native,2014.0,16812.0
District of Columbia,Male,Black or African American,2014.0,147607.0
Idaho,Male,Native Hawaiian or Other Pacific Islander,2014.0,1713.0
New York,Male,White,2014.0,6809539.0
North Carolina,Female,American Indian or Alaska Native,2014.0,78185.0
Mississippi,Male,White,2014.0,882390.0
Texas,Female,More than one race,2014.0,248723.0
North Dakota,Male,White,2014.0,336009.0
Utah,Female,White,2014.0,1336965.0
North Dakota,Male,More than one race,2014.0,7159.0
Minnesota,Female,White,2014.0,2350626.0
Arizona,Male,Native Hawaiian or Other Pacific Islander,2014.0,9384.0
Minnesota,Female,Native Hawaiian or Other Pacific Islander,2014.0,1679.0
New York,Male,More than one race,2014.0,224437.0
Mississippi,Male,More than one race,2014.0,17198.0
Wyoming,Female,American Indian or Alaska Native,2014.0,7743.0
Hawaii,Female,More than one race,2014.0,164260.0
Washington,Male,Black or African American,2014.0,153199.0
Mississippi,Male,Black or African American,2014.0,528720.0
Colorado,Female,Native Hawaiian or Other Pacific Islander,2014.0,4726.0
Florida,Male,American Indian or Alaska Native,2014.0,50657.0
Wisconsin,Male,Black or African American,2014.0,186265.0
Texas,Male,Native Hawaiian or Other Pacific Islander,2014.0,18129.0
Hawaii,Female,Native Hawaiian or Other Pacific Islander,2014.0,70972.0
North Carolina,Male,White,2014.0,3490899.0
Texas,Male,More than one race,2014.0,244145.0
North Dakota,Female,White,2014.0,320866.0
Utah,Male,American Indian or Alaska Native,2014.0,22444.0
Minnesota,Male,Native Hawaiian or Other Pacific Islander,2014.0,1706.0
Utah,Female,American Indian or Alaska Native,2014.0,22305.0
North Carolina,Male,Native Hawaiian or Other Pacific Islander,2014.0,6070.0
Virginia,Male,Asian,2014.0,245233.0
Colorado,Female,More than one race,2014.0,76989.0
Indiana,Female,Black or African American,2014.0,326593.0
Kansas,Female,White,2014.0,1268178.0
Mississippi,Female,Native Hawaiian or Other Pacific Islander,2014.0,741.0
Kansas,Male,Asian,2014.0,39575.0
Hawaii,Female,Black or African American,2014.0,11134.0
North Carolina,Male,More than one race,2014.0,99893.0
Mississippi,Female,Asian,2014.0,15964.0
Arkansas,Female,American Indian or Alaska Native,2014.0,14006.0
Kansas,Male,American Indian or Alaska Native,2014.0,17329.0
Minnesota,Male,More than one race,2014.0,62580.0
North Dakota,Female,Asian,2014.0,4703.0
Delaware,Female,White,2014.0,337738.0
Wyoming,Female,Asian,2014.0,2956.0
Idaho,Male,More than one race,2014.0,18313.0
Colorado,Male,American Indian or Alaska Native,2014.0,42842.0
Washington,Male,Asian,2014.0,269552.0
North Dakota,Female,Black or African American,2014.0,6280.0
North Dakota,Female,Native Hawaiian or Other Pacific Islander,2014.0,198.0
Mississippi,Female,American Indian or Alaska Native,2014.0,8823.0
Minnesota,Male,White,2014.0,2319997.0
