"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths
	"Virginia"	"51"	"2020 "	"2020"	"Female"	"F"	174
	"Virginia"	"51"	"2020 "	"2020"	"Male"	"M"	995
	"Washington"	"53"	"1999"	"1999"	"Female"	"F"	84
	"Washington"	"53"	"1999"	"1999"	"Male"	"M"	493
	"Washington"	"53"	"2000"	"2000"	"Female"	"F"	78
	"Washington"	"53"	"2000"	"2000"	"Male"	"M"	444
	"Washington"	"53"	"2001"	"2001"	"Female"	"F"	88
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	416
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	74
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	486
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	80
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	479
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	91
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	470
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	69
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	486
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	65
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	472
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	65
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	477
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	67
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	511
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	101
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	501
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	100
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	494
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	98
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	501
	"Washington"	"53"	"2012"	"2012"	"Female"	"F"	95
	"Washington"	"53"	"2012"	"2012"	"Male"	"M"	570
	"Washington"	"53"	"2013"	"2013"	"Female"	"F"	90
	"Washington"	"53"	"2013"	"2013"	"Male"	"M"	525
	"Washington"	"53"	"2014"	"2014"	"Female"	"F"	106
	"Washington"	"53"	"2014"	"2014"	"Male"	"M"	574
	"Washington"	"53"	"2015"	"2015"	"Female"	"F"	131
	"Washington"	"53"	"2015"	"2015"	"Male"	"M"	576
	"Washington"	"53"	"2016"	"2016"	"Female"	"F"	97
	"Washington"	"53"	"2016"	"2016"	"Male"	"M"	571
	"Washington"	"53"	"2017"	"2017"	"Female"	"F"	116
	"Washington"	"53"	"2017"	"2017"	"Male"	"M"	703
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	120
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	669
	"Washington"	"53"	"2019"	"2019"	"Female"	"F"	121
	"Washington"	"53"	"2019"	"2019"	"Male"	"M"	696
	"Washington"	"53"	"2020 "	"2020"	"Female"	"F"	120
	"Washington"	"53"	"2020 "	"2020"	"Male"	"M"	721
	"West Virginia"	"54"	"1999"	"1999"	"Female"	"F"	36
	"West Virginia"	"54"	"1999"	"1999"	"Male"	"M"	217
	"West Virginia"	"54"	"2000"	"2000"	"Female"	"F"	36
	"West Virginia"	"54"	"2000"	"2000"	"Male"	"M"	206
	"West Virginia"	"54"	"2001"	"2001"	"Female"	"F"	37
	"West Virginia"	"54"	"2001"	"2001"	"Male"	"M"	211
	"West Virginia"	"54"	"2002"	"2002"	"Female"	"F"	33
	"West Virginia"	"54"	"2002"	"2002"	"Male"	"M"	241
	"West Virginia"	"54"	"2003"	"2003"	"Female"	"F"	42
	"West Virginia"	"54"	"2003"	"2003"	"Male"	"M"	223
	"West Virginia"	"54"	"2004"	"2004"	"Female"	"F"	39
	"West Virginia"	"54"	"2004"	"2004"	"Male"	"M"	212
	"West Virginia"	"54"	"2005"	"2005"	"Female"	"F"	46
	"West Virginia"	"54"	"2005"	"2005"	"Male"	"M"	215
	"West Virginia"	"54"	"2006"	"2006"	"Female"	"F"	53
	"West Virginia"	"54"	"2006"	"2006"	"Male"	"M"	198
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	34
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	232
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	44
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	193
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	38
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	214
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	36
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	233
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	51
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	221
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	51
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	219
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	30
	"West Virginia"	"54"	"2013"	"2013"	"Male"	"M"	243
	"West Virginia"	"54"	"2014"	"2014"	"Female"	"F"	52
	"West Virginia"	"54"	"2014"	"2014"	"Male"	"M"	227
	"West Virginia"	"54"	"2015"	"2015"	"Female"	"F"	42
	"West Virginia"	"54"	"2015"	"2015"	"Male"	"M"	229
	"West Virginia"	"54"	"2016"	"2016"	"Female"	"F"	53
	"West Virginia"	"54"	"2016"	"2016"	"Male"	"M"	268
	"West Virginia"	"54"	"2017"	"2017"	"Female"	"F"	62
	"West Virginia"	"54"	"2017"	"2017"	"Male"	"M"	283
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	63
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	276
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	56
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	238
	"West Virginia"	"54"	"2020 "	"2020"	"Female"	"F"	51
	"West Virginia"	"54"	"2020 "	"2020"	"Male"	"M"	269
	"Wisconsin"	"55"	"1999"	"1999"	"Female"	"F"	48
	"Wisconsin"	"55"	"1999"	"1999"	"Male"	"M"	401
	"Wisconsin"	"55"	"2000"	"2000"	"Female"	"F"	53
	"Wisconsin"	"55"	"2000"	"2000"	"Male"	"M"	389
	"Wisconsin"	"55"	"2001"	"2001"	"Female"	"F"	46
	"Wisconsin"	"55"	"2001"	"2001"	"Male"	"M"	432
	"Wisconsin"	"55"	"2002"	"2002"	"Female"	"F"	52
	"Wisconsin"	"55"	"2002"	"2002"	"Male"	"M"	387
	"Wisconsin"	"55"	"2003"	"2003"	"Female"	"F"	56
	"Wisconsin"	"55"	"2003"	"2003"	"Male"	"M"	408
	"Wisconsin"	"55"	"2004"	"2004"	"Female"	"F"	57
	"Wisconsin"	"55"	"2004"	"2004"	"Male"	"M"	356
	"Wisconsin"	"55"	"2005"	"2005"	"Female"	"F"	46
	"Wisconsin"	"55"	"2005"	"2005"	"Male"	"M"	424
	"Wisconsin"	"55"	"2006"	"2006"	"Female"	"F"	46
	"Wisconsin"	"55"	"2006"	"2006"	"Male"	"M"	369
	"Wisconsin"	"55"	"2007"	"2007"	"Female"	"F"	71
	"Wisconsin"	"55"	"2007"	"2007"	"Male"	"M"	411
	"Wisconsin"	"55"	"2008"	"2008"	"Female"	"F"	64
	"Wisconsin"	"55"	"2008"	"2008"	"Male"	"M"	375
	"Wisconsin"	"55"	"2009"	"2009"	"Female"	"F"	68
	"Wisconsin"	"55"	"2009"	"2009"	"Male"	"M"	385
	"Wisconsin"	"55"	"2010"	"2010"	"Female"	"F"	51
	"Wisconsin"	"55"	"2010"	"2010"	"Male"	"M"	442
	"Wisconsin"	"55"	"2011"	"2011"	"Female"	"F"	52
	"Wisconsin"	"55"	"2011"	"2011"	"Male"	"M"	391
	"Wisconsin"	"55"	"2012"	"2012"	"Female"	"F"	43
	"Wisconsin"	"55"	"2012"	"2012"	"Male"	"M"	434
	"Wisconsin"	"55"	"2013"	"2013"	"Female"	"F"	63
	"Wisconsin"	"55"	"2013"	"2013"	"Male"	"M"	501
	"Wisconsin"	"55"	"2014"	"2014"	"Female"	"F"	63
	"Wisconsin"	"55"	"2014"	"2014"	"Male"	"M"	419
	"Wisconsin"	"55"	"2015"	"2015"	"Female"	"F"	70
	"Wisconsin"	"55"	"2015"	"2015"	"Male"	"M"	539
	"Wisconsin"	"55"	"2016"	"2016"	"Female"	"F"	83
	"Wisconsin"	"55"	"2016"	"2016"	"Male"	"M"	573
	"Wisconsin"	"55"	"2017"	"2017"	"Female"	"F"	78
	"Wisconsin"	"55"	"2017"	"2017"	"Male"	"M"	533
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	58
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	528
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	87
	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	503
	"Wisconsin"	"55"	"2020 "	"2020"	"Female"	"F"	87
	"Wisconsin"	"55"	"2020 "	"2020"	"Male"	"M"	624
	"Wyoming"	"56"	"1999"	"1999"	"Female"	"F"	11
	"Wyoming"	"56"	"1999"	"1999"	"Male"	"M"	62
	"Wyoming"	"56"	"2000"	"2000"	"Female"	"F"	12
	"Wyoming"	"56"	"2000"	"2000"	"Male"	"M"	49
	"Wyoming"	"56"	"2001"	"2001"	"Female"	"F"	Suppressed
	"Wyoming"	"56"	"2001"	"2001"	"Male"	"M"	61
	"Wyoming"	"56"	"2002"	"2002"	"Female"	"F"	14
	"Wyoming"	"56"	"2002"	"2002"	"Male"	"M"	81
	"Wyoming"	"56"	"2003"	"2003"	"Female"	"F"	Suppressed
	"Wyoming"	"56"	"2003"	"2003"	"Male"	"M"	82
	"Wyoming"	"56"	"2004"	"2004"	"Female"	"F"	Suppressed
	"Wyoming"	"56"	"2004"	"2004"	"Male"	"M"	47
	"Wyoming"	"56"	"2005"	"2005"	"Female"	"F"	17
	"Wyoming"	"56"	"2005"	"2005"	"Male"	"M"	54
	"Wyoming"	"56"	"2006"	"2006"	"Female"	"F"	11
	"Wyoming"	"56"	"2006"	"2006"	"Male"	"M"	70
	"Wyoming"	"56"	"2007"	"2007"	"Female"	"F"	Suppressed
	"Wyoming"	"56"	"2007"	"2007"	"Male"	"M"	66
	"Wyoming"	"56"	"2008"	"2008"	"Female"	"F"	12
	"Wyoming"	"56"	"2008"	"2008"	"Male"	"M"	81
	"Wyoming"	"56"	"2009"	"2009"	"Female"	"F"	13
	"Wyoming"	"56"	"2009"	"2009"	"Male"	"M"	83
	"Wyoming"	"56"	"2010"	"2010"	"Female"	"F"	16
	"Wyoming"	"56"	"2010"	"2010"	"Male"	"M"	76
	"Wyoming"	"56"	"2011"	"2011"	"Female"	"F"	13
	"Wyoming"	"56"	"2011"	"2011"	"Male"	"M"	83
	"Wyoming"	"56"	"2012"	"2012"	"Female"	"F"	14
	"Wyoming"	"56"	"2012"	"2012"	"Male"	"M"	103
	"Wyoming"	"56"	"2013"	"2013"	"Female"	"F"	14
	"Wyoming"	"56"	"2013"	"2013"	"Male"	"M"	89
	"Wyoming"	"56"	"2014"	"2014"	"Female"	"F"	17
	"Wyoming"	"56"	"2014"	"2014"	"Male"	"M"	74
	"Wyoming"	"56"	"2015"	"2015"	"Female"	"F"	17
	"Wyoming"	"56"	"2015"	"2015"	"Male"	"M"	96
	"Wyoming"	"56"	"2016"	"2016"	"Female"	"F"	16
	"Wyoming"	"56"	"2016"	"2016"	"Male"	"M"	86
	"Wyoming"	"56"	"2017"	"2017"	"Female"	"F"	12
	"Wyoming"	"56"	"2017"	"2017"	"Male"	"M"	100
	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	27
	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	96
	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	20
	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	112
	"Wyoming"	"56"	"2020 "	"2020"	"Female"	"F"	21
	"Wyoming"	"56"	"2020 "	"2020"	"Male"	"M"	130
